Restaurant #,PunchhKey
1101060,6fe9b0a8c61cf53ae6565d62614370f8
1101061,8d775258816d3d5052d52d401da1587d
1101062,7155e5baaa8d3636c1b825c447009e1a
1101063,5b4bb452f61b1bd84142ff68a18c78ad
1101064,5db402d6c99453120addef85ed5f06bb
1101065,61da373053e78a1eeb5d0353601f92ea
1101066,cb5a2d2ae028e9cfe0168453d86019c9
1101068,5c3a523ce3fc036d19badd31af06cce2
1101069,f2cfce612baf85f3e85b3196e2552895
1101072,7044421d1f26c670c39184b31123f683
1101073,68e4d28fac3b40db8e1d40ca88ef23d0
1101075,d125efc483b71169348c06da21e897db
1101078,7d027b6e0cf82ff3b738d16c4a55d45d
1101080,b89d59104c2ac9bd6e4d67845d5aa44c
1101081,a6ac1ce5a796a4de46a32697e3869a4e
1101082,c4ed7e71eda28defaa055fbc4ca3067e
1101083,3a65f613eef67b33d96edfddccd97f00
1101087,7905d66240ce7b6b6f79f7411188abdb
1101090,7bfa2219dcb39a8f90a9a038a43f6e8e
1101091,f813357c4838688034b88e4d88ca9779
1101094,ffe4e59c5a45fde86001906f44375348
1101095,013d32f9a60ad857460eed97a08adf70
1101096,7ed7186be4332bf9335642096420ea7d
1101097,29ff932426667303adeeef181d0be3b6
1101100,8731a433d41fe44107552fa382bbf902
1101105,e5369dc96479ca8bd864ca9e93cb4880
1101108,492dc44d636e5dfa64f14422ce513f60
1101110,e7c9d83ae0727ada5b7071d027b0e5ab
1101112,06188fc95fb75e4537c2d552d9d1ddf4
1101113,1ca5e96f92c7f687c115588dce5a00bc
1101114,d17d6b62e4c856e2a78034510c2edb9f
1101116,7c1074b5850bc77cb1296e932ce8abe4
1101120,bdbc42aaff3b090508f699b4825039b5
1101132,d4546ee466fbbe11e2a886003b018a61
1101133,471ffc353ee05d23d1f0330076478219
1101138,3b8cc2be6a60f6c40c57ae6e732af7d8
1101139,22f83078b3e70a3c0c70b20363262d1b
1101146,18f9948bd0d82669587168421a17b59b
1101147,040842c4db77cdfca483a06d1988c649
1101148,1d87d99b546722ffd5a839b89d3d5fbe
1101150,461d94e4f953cc50e4d289de89357344
1101151,9904416cde8f7b465e03bbac4bbc276a
1101155,25ae98fb25e415b0417b2fcb7104f3f8
1101156,e212e4c5c9e14964a1cdc636016e8df3
1101157,cfd2b414d3a9a8e115bad4f2cab25892
1101160,a1d9a888de8d4ef799aa0999efc0af64
1101161,584e6e36f2a712f9fd77640fb6a30692
1101168,f03cda3a220905e034eb0371381410de
1101169,2f10cbc08f2929e2b25705b18c830b22
1101170,55c7046e09740ef3184dfc6ea80c6ba0
1101173,a28130ada2f4fa4135676db00a29de87
1101176,578ba1ea8a88312c7d1214dd3451150d
1101177,0d30e9e98d288d88ef98bc79652f43d7
1101178,b1ad9968a7e457789562b7232a1e57e3
1101180,f8b87e029e06581f8b1990f6b4944d90
1101183,c30792f6b0163eec982b14292424af27
1101187,444ccfe248182849f6488cb0d1cf682f
1101188,b66b40252ce8e7aca53412d0cb3ddd34
1101189,de58d9d35cb37f79063fcf001952a72d
1101191,9a1a89a43e8d8383686aa9f7d5c6f1e9
1101192,71d5d8990b49547cbeaea6771f62cd87
1101193,6b13e716b30d5fc1c68de117032ae415
1101196,08d0a149024d7b174f183c9522bf369f
1101197,c3721f5984b9438475608270bd36d7d8
1101198,7b62ae79a4eeab7d60aa750217730e52
1101199,19e21c665ab9e6a2251eee93a7655080
1101201,f025bdf4f7ef9f07c5ee94696bc0b2f8
1101202,37ff154235fd4b2d8829807727c11948
1101203,3ccb5ef599def38346476ebdf110cff7
1101204,03581ee8a7bec61d89c63695be71bf18
1101207,44de56d9d0ea9e8b572701636535404d
1101208,fb27f301524cb027da3c607e6a3d1342
1101213,69f4eef50a917de97caffeb5676ae8f1
1101217,38d51349ad7050d6e178db5c5104a2aa
1101230,38a1b9c20d0f54b80021d5917c9d9cf6
1101316,ad0f163fcd9e9d0a82ac363d758e1aab
1101334,01644d90df41b2e532f743d91b10c953
1101337,71bbabdd9aa121d59e7339fc74789f01
1101339,22475f7a5bde83447cede2bb62652d75
1101345,62288799dbe896950fe10be5221004c7
1101346,8006eec950a76163817fc8fcc4210fbd
1101347,2fd4446d99a1333421525e8d91797db9
1101348,cee07681f01da4b7b955b48a3abbfe2f
1101349,337a871662d639c16fbd447f7d5053c1
1101353,13940d903adae5b24d1dd32129d6ee53
1101354,6ff065c69a4f5aa3035693cfcf88f822
1101356,55592fe5c09a83fd98bf775c2aa1f7ac
1101363,f2414b9f2fe2b8908283512c0fef5a31
1101365,f9358fcd7e3adb9c54022ee2c84dce7b
1101366,7c4e5ce7179de370da813abd0446cde1
1101368,0e58116c17914b02eb58dd81f13706ae
1101370,ab32a49a1ca8b97170dcfc150ec0f3c9
1101371,3baa3aba6e8d314dee9de0829b2b5b69
1101373,a32a45ded6986efa57da96ec47237a08
1101374,7882376d49cf0aedce42bd76657a7dc5
1101375,93155193f7efeb175af84df1e48cf923
1101376,3afa113eea92682a3f1e884cd587e594
1101377,b0ed7c63d185c92e9de1d78733bfc620
1101378,103ff8126ce0780fe467490e4b37d03c
1101381,139ef71ae28cca21353ab5af317babe7
1101382,63bd93647a68ff3988361d80af8cdcdb
1101385,0e47e8a23fea6c934d658403c68bf65e
1101387,5d0352d70062792d96a3c019bd770126
1101390,5d7637683e8936a32d3dff0a44aa34b2
1101393,945aea8051bc2e93c87a67639a30e021
1101400,be371845acdd661e4f21c121b2ba999d
1101407,78bab3c8e39799d9c74c2fde52e84e98
1101408,da580a61540318ea192d2161f4d2934e
1101410,ebe95219b9d3a8a520c08b941588f8f9
1101411,c8053b2cf3c890445c94e828fe99bd6d
1101412,266db9bafd8aa54d18e68a8e21dbf001
1101413,af3571d1707bdf08c07a0ee2356074ea
1101414,7f2f8d2be2cd1781a72a7d2c3e350739
1101415,8b721079e2cd0b9340f7fbdde16c9b2e
1101425,bd88a746140ba4bf73dc062ff060debd
1101442,7a479a93d9d673a92b02a003a5f369a6
1101449,7536258c61cbc0efdf3708b7014d169e
1101453,0525743a06dc26574b8f3161f99173b5
1101454,6266680477693f946460c7bbd15f712d
1101462,3f59193177cea3afec62a12bbe6a132f
1101470,74229ee50ccf04f361fd01cc81f5957f
1101472,d0f6ab9c11ef72e186c18faeab5b4ab8
1101474,add42285ed8eabceb5bd43c6d024964d
1101478,99d465662c0e4f90e57392318dc2853b
1101482,034b3ea58e41290d0d01c075c76d7c8f
1101484,38b0fc0cb39a82cef06fa22907bd69ab
1101488,bacbe1a0fac662384f865c5add933e3b
1101490,fdc2b83190013da26e8213dde958f217
1101497,9c57de1675c2b5c49b9bbbada3353d02
1101498,703619a24d8aaa1a5616dc980a3ab517
1101499,464640cda9476c4f1dc1006b3cac0a6c
1101500,88c0c5df4032bde6c305e539fe1aaee8
1101501,f5fc724565766e45377d4c74a8b2ff65
1101503,a9dc31a7848051dd60a74590e6f9b949
1101504,8f48be54ae39aa404e0107c0224947c4
1101506,210d8513d91c894e6b520f77da38ea4a
1101507,e45a52bca7d36b98e66d5657b50943c4
1101508,cb8e60e48fabdf939e8948e5f96dfa22
1101512,4708feebc4eea10e003631b9ed2d364b
1101513,bd3b0e490ba5e9c86896a6e26b81ff66
1101514,5dab9f0df380b7ac0f72648c9e42ce83
1101518,cca71d06fa6f9eb4d7c365b1c59b5b83
1101519,217ca8b8e9da487ae4a42ba141827a11
1101520,a2920fbf70f01b6606a5ffc644122139
1101524,101ec364db56aa3022f2b07a723bf6a1
1101535,ee9f2f051d7c8683357892c492d988cd
1101536,576da0d34e28547a23229d9553ad93d0
1101537,1e16a29f0db5a973e7d04c14d469db90
1101538,f1820bdb5e5eafc6e6916bf461135c84
1101539,180d4543ce1ebc00a70bacbd4808357c
1101540,bfbfe4d5447c41a5ccdca584fa9a634c
1101544,c874465df97662ad66b6906f2dec1571
1101552,fce0abd14ca3c24b13cdf7476018d1b5
1101553,1c246a755d8936aecd1208189565a745
1101562,7c5d4686ff4153fcbf10117ec90e2efc
1101567,a898b021ed2c72a19073bacd82e50c9b
1101568,391e740d7851ff2e1153e28e79d84369
1101571,7e322a5094a929a1575668ef45596ecd
1101572,df83deddc6c7cd4890cf5b1e0dccb360
1101576,b707235257ac35697b38fb738070b9ef
1101578,bc937a9698f2887ba335ba51dad74f51
1101580,146239171a76f0d387c826c17b94f01d
1101581,1664cb284432b87efecfb07005eb125b
1101584,351aea8ead578d082df2e880facd2434
1101585,92fbc1f232da005b387a0263d5d55e06
1101587,26da396978660b771642f48159363cdb
1101589,020c5648d9bfdf66e601d41b29582c38
1101594,ff2f957a8fc1e42d62fe7705bcc85927
1101599,5074cc009f577803b673ae147d8ccc2e
1101601,9f9915854a1684c7eb78143d96fbff1c
1101602,c6a2e45b01f4270b7315d8b6eba58a41
1101606,edb8eaaa79d14a1edfd19d0c6a0c1c75
1101608,d8ae19c83c2bf7b54b47e09408be10a4
1101609,be46edd4767d9033b29745e52898806c
1101611,08c28b65f7086781275f8468915ee0aa
1101612,4944b7348133bfaa091533531f1bab54
1101615,6cad7ae9dd2c245ac313b961e1574747
1101616,5f603f9edcc5f88dd9887baf46c6e4bf
1101622,7c56e9f6277af1ae5d8fd5f6933c71c9
1101628,d54b9c90803716953868ce12f1f29898
1101629,825328b78d5e2b503e59aeabf7f0c9e5
1101631,07d6c4ddc64617365b321348aed35270
1101641,3e7654763c20b3d28b0ba442a0d27409
1101643,a098fc1b798f93237040aaa223851631
1101644,a34916a5a601666b3ac7de92537d53bd
1101645,5387fa990758fb21bf62a973b88dbb7d
1101646,82240ca3a3756085ab33b96179eda342
1101647,bde51120636c6ea5b79b03c54cc42d42
1101649,467b8234781d55d64dc0bf5b9749812d
1101651,03eec32c2fe50211fe646469f59030df
1101652,7d4a07b5b9525d2a1b286953f0535efe
1101653,6482d7883cb8e9a7c6e6ed0239caf4f3
1101656,97bfb1e4182bea0c38fb00cf6eadc5f5
1101658,a07fed88c9a3a245438c8f5e44216191
1101659,40c3536288dde0d0a9ebda6183758eca
1101660,db88c00d141a91844a33fed87074f4b0
1101663,9f35778f5da29eb2ce7a63942c82e514
1101665,9ccbc275bb3c39b7b9802b11df66be39
1101670,9af84b9c08b1286568e2a441cc76d2b4
1101671,b8f8faa690b6540737f21d4c70c72f7f
1101672,daae78c259f6a2fe77ad440c1c8b74d7
1101673,adcc4ac5d8170c4ad9a463c1cdaf8666
1101675,cda0214e6d04330d74de99c0b4fbafbe
1101676,a232d54b8babad6f0535447710ea02ae
1101677,35223000ae88040c4adeb78a11be3992
1101678,e53c963f5f0aea0b5fa6d31ddfabf9db
1101681,075fda8063613d0c783cbed3d644314b
1101683,e711dbdcbedf1b8f3575754d49f783fd
1101686,e2aa682ff416e84a618a2e26a07023bf
1101687,8cdc3eb3790e0c2e04b4bf624beb80c8
1101689,cde9e23f400a6fbaa9f54b9e9dfefa5f
1101692,b06ff13e4ea10c0cb7e4e3a49a6e3651
1101694,846043027fe1b6f17e0a2b5f997f4d83
1101698,a5814de14e5dc8bf71bd0ec526d00812
1101700,f96ed0a05ffe77495af07a2879eb6d9f
1101701,99928eb6adff5c96ee8679a4faca892c
1101703,63d1a0101ba271cb0035fecc93695342
1101704,b8f374d6e3a1dd6d8944ebb82f908300
1101707,6d04ab2560414cdac707b2598574802e
1101710,a89c20e6a98d445d138e5be32d5619f2
1101711,5534ba5846be91655788a02808c17160
1101712,a8b8f6902718df0b0caf11db92604369
1101713,916754c3148e8fccdb7e6fcfb556992a
1101717,90ead249f64c052a90b6ce96652c81e3
1101718,1825a6f0dd0af9750437aeeedabfcfad
1101719,b7a49f011d202b1ce51442933f30fc6a
1101721,02fc60c2b0bf65aef29961b4bd67700b
1101722,eacc69385a0d059b6aa9bb9a32d74030
1101723,f811d9f28be46e9e2341a49afeac4a6d
1101724,00656143e291b64dfc736024bb11ac95
1101725,123d31233ed9ac306a56c4e75d31ad59
1101727,0cddbc58446d4129b373bf77c96cb096
1101728,e1ff710a4a10954432de460eab5823fd
1101729,606748d9e0367750ea42cac24cf00ff8
1101730,08af640effcbd101a6d1c24021c776db
1101732,3202d69c5cef22e57a57c9725970d18d
1101733,9962ea5b689565c448e5ccaa1f4f6ddf
1101744,6b30310dcefaac421d0228349ffb0a35
1101745,8c5231fe7bede818023d71fb610e2185
1101747,c9f5741885432e3ac9cc5463218f27b7
1101753,9af5a84fb7064d0c493200e232508c4d
1101754,db25336f26394e1783749aa02bbd38f5
1101755,617f96a2b3e5731883ea23349a9e57d2
1101756,f086f146d2bdee99d88343ec81e23222
1101757,4315136eef94eeb1632aec5c96e5ca9c
1101760,f206d6d7af2f5536f9b60571250c722b
1101763,e57d2495b4f4e684d96b97f8fa66f612
1101768,d3ac897b5e0876480bb309e3d7866c21
1101770,467c41b74413520e6de22be1bcdf24b0
1101773,9d1b88ac123f445acc8bcbc12c8f64f6
1101775,41d73940e8d78c4423f3dcbb0c837e28
1101780,f8d43dd4a73dca704fb3110563c7d922
1101782,de158071d7ad4e43f2b8784f5466ee51
1101783,cd5db28d8a937d6a23b406b1046c4129
1101784,46ae58308da446e2752b32bbd85e5721
1101785,d34edbcf3130fb4c8d9d4e723acb2e0f
1101786,62c5d86db9e33f4895493cb370742596
1101787,b5af2871520b3c64728527dc7c0f6325
1101790,a54ec2c3a957975a48bdb128eab4f283
1101804,b72f068d1af3f3e9d5bbc8593c7eea23
1101805,f6b9aeb6d28eb5dc927accf067e729b6
1101806,ac4ec2cb72b0274a36d9a5eeee5335a3
1101807,eb77a7e4db29627337b56d57072d2772
1101814,91b95146a0a0bd4672f5815bdaa42184
1101816,469be2dc88ea9fd8e1c6496cd85d0458
1101820,43a45502d30498249593b96d17823839
1101821,8fece66db961f7308ec959a9bcaaaebb
1101825,371e85df3aaeccfe300f17f243e599f6
1101830,3c380e6c43479a9ef26554bb012ec1a8
1101834,4f9afaf77241f0cb286939915d0d856f
1101835,21fb71db6e69f32263ba020616336943
1101836,3baf5a9560d04360f0329ca74fabbbb3
1101837,4c4cf0e90e2c77049a5b75b495e029a8
1101840,5735381599e5c95390eb58bfc81d8a9d
1101842,c3af881d7c8d7f80012bd6a9580d39ed
1101854,d008c3606b4992f2b25c7b36b14f92f3
1101874,4d6f43e6a61e1371199d1f02d5a2fd81
1101875,519f1b6bd5d0e02324d6e211efe51d1d
1101877,2625222c6ffbeca99be27e879d6fd913
1101884,f44256ffe69c613e9022a9e764b3a2a3
1101909,5eb33c94e99f7ab0633823b423fba5f5
1101927,ce552a302861b9a185a82a7e0ca7d7fe
1101929,214855549188604eb8261a7e870cf879
1101933,38f0762e651d7c1b08bc4d1981b4ae48
1101940,ff3b52704832be31213ba52670ff0394
1101944,a6418320ada0f279c97327b0e5ae868c
1101962,26cbeac51bc7d8ec6afb764be8a10bc8
1101968,ada80692dde3bb1a707acfdd53c3eb4a
1101990,afd39c7512570ad5878150a6439f6e35
1102020,ca80875e95a6ca7bf78b04644eec4dd9
1102021,d39eea2f06a01e430e243b40569155d1
1102029,c800d61fbed537302e3a77f678eae06d
1102032,995bb956be8faaa75bc981f6c61e6283
1102033,1bf87affcc1dc843844ddfb987d2577f
1102049,00ba0ef2bda6be7e978a31ca4a0b1348
1102068,c8d5c5c9be3379286934b707b037a65a
1102092,b50cccc557ddd61c922ab85168afe3f2
1102139,44cd18464eed941b26c9645b637cefed
1102140,952757267522df4d4b0c18f11dbc36ca
1102141,d05e4f45b0433d2834af45cd1cba7480
1102163,0933c2f6b3f4fbf0e3af87afcbd0835a
1102172,38748f4e66f600062acac6b869a269db
1102173,1e7438e057d4a399eac10d93f10364db
1102184,83a49b1ccb6e0ea2bf56f4a677c27f68
1102210,7aa927223ec1f3279a451237d8810106
1102214,9995e96b451a10028e1ef900ca13e586
1102240,73042e08ddad4e160cc22c9a8176131a
1102241,3e6fa3e37a9ed52fa4c22fab6505c3c4
1102269,09b6c98bd49c4e3a95eddb791fc5772c
1102291,a960491d5e34d13c53134722b37cdb9c
1102297,3fdf81765eabf379387387ac054ab42f
1102330,682d5cdd9e5bd5d3c1d36ed56eef6c0a
1102340,545b626241d617088b92f826b23688ee
1102351,283890b76b328569a0ae9585fe3230be
1102352,b40c77ed5d8473779fa671ba6fdd911a
1102378,bead928082e3f24eac45c757ae7ba9e4
1102392,911717c290adf6ed4def4c46962457fa
1102409,2905b78ff0b528d22343f2b27306b979
1102412,ef04d515e4353bb0135b490ef0adca92
1102465,f78efe6dac25f0528b3c3b2e23de4adc
1102467,87568fb1b6640b0d1c52106295781d7f
1102496,87202f8d483eb4367a30ccb9dcc24ddc
1102497,f30e9f20f56e41ce340d54a0bd4d4a7e
1102504,7b8ac73df6624bb22ad2830c19e975e3
1102530,be1ef037a32c91eb480f36d5d04ea014
1102531,46e9d2e9c4e40d622ff74e1c0382857f
1102535,bcc592f77d9e4b091c06e8d47923d8e9
1102543,e1181f69827b2531dc3ea030e038b33d
1102548,ac2fb6aa88befb8e09423576bef497d8
1102550,7543e3233e07cffbbf5eb3da0e39b71f
1102552,2aa3dec1d9e2c7029f7293cf1f69d4e0
1102556,54466ac2191dec27b5c33e1317110f7c
1102562,06bfb1c627501f52d642ac92e2027d37
1102578,32f865842b87483d068d79bb5ec63c01
1102587,fd042713b65cc87fb3ccd260f272174c
1102592,ea1b3dcce40c8a4f2a5a438f8eb76679
1102596,87351a964956801fca1e54daaae3d9bd
1102601,c3865c79edc31e2bba921d65fb328a8f
1102602,11d4390e0066a915ada1039284e44b0c
1102606,7c1f022b30559061b74097da1e17987d
1102607,a3d3e0212cb681408347f37c8ecdcbea
1102636,9dc652ac1f209f412393877d5bcea3b9
1102641,529b44c2563485dac186bc0aaec55f39
1102648,6de92c79439b3e1e5e933713aadf7e68
1102649,1b1fb992fa7050023e5a2cb0e6ebed3a
1102654,3c1b91e7b28a8596f974a08aff13966b
1102656,200acb4feac54dae8891aadb0b580b98
1102671,65a5bcaf8ec16f6431d5de0f8031cf42
1102672,8ad8c726ff52e97dfc9fe3e6bc683caa
1102728,963e0cdac0b820fa667333d211c596bf
1102741,47e991fe9a6a29958a8490cbf5530f0a
1102759,ef2e26d0a3f42e4b1868c951f8e882e1
1102773,9fac0290f96e0207bf351f6c6c5d444c
1102782,e63fb512630781ca3a52377dcdecc7ba
1102786,879b4145d057379a03e4a0ef6c23c3da
1102832,9fb26e5b41cfcee24799b0e920231f47
1102871,6c85221c02cee1212cded0e9ffb163d4
1103054,d3cdee54d68ae63c807de22d09415ea3
1103064,b915953a0fecf515f43de478a1c9ab71
1103065,6753195991a76917b17a6abbcc4b785c
1500025,3b5f16af078cc4b379bc2ff555957f11
1500062,2f50901ba2ed2273b848eca7a540f55c
1500074,3b8d61319fa867e07b3b107a07efd7f8
1500078,ee87398cf3a1591d5dbed5e12e26ea3f
1500079,049cc3f8a50d6ac5a0118a68a9b18374
1500082,0b7095388b07d875cafc26cdf07cea0f
1500085,5f803289040962c3580d5d32a8d16061
1500086,3ab87bb227a796dc4daf5e6ad1536858
1500097,2f9ee31507bd7ce91ebc7ed5f49c2b3e
1500099,ae3c7e4f42fb195e76c73deede00e60f
1500101,99e92078b21f801a77212a04f0da4205
1500104,d708d673ced8ab3f96bfa30196894ba4
1500105,9b976495f5076688d6bf2964dc9d5416
1500106,43b62fe72053e9419a43ea5e7258a255
1500108,d09f3e6b7b1a995f35dfa52ff59e49ca
1500111,7c9d2df1b4831852f89221747f2fdbcc
1500114,65e69b02143aa2c7a0a1779e3d0f5079
1500119,81f473949e7019c4d61c718dd680531c
1500123,723ea84d4ff29d724dfcb9d339affc90
1500124,14f3e1d957a8d68d2dc941e090eb3a83
1500130,0d6d02a45316924f0011923df53cfda1
1500131,01d9b86e8bcac893771857a98c7343de
1500139,3c72180619656b9f4d8f2e4ec0667777
1500150,53abc927aeb36f8850e02a02274cf0bc
1500157,c443fb1d6ca3073d6d1692b2b8cd0056
1500174,7f068e6db8b178f1bb613558cc9d1335
1500181,fc5eb861f34860624754447f7b72aca1
1500212,5ea059b937fa7b6c04acebdbff0d5159
1500213,8fd285a9f5f3e22bc5a00ac8b8e1f613
1500218,748cf1bd18340667a20fbdc76446225d
1500220,44a5e3b6c603460458390c81fe343090
1500222,5b55e698ecf2e2a58a6434885cd4aa5b
1500225,64eec841ea50df16c5e9ebcc8093e532
1500228,d791a57ac3d4a5c110a62a7be2c48edf
1500230,fe7dd8f2c7c0500a34ecbef66c093781
1500235,bb8b872b9c95d2d460ebc36659e1d454
1500238,831e77b6c3cc977e3cbeac9f3d4e1ceb
1500242,b7b1fc03619341285965cb6406ace934
1500244,a7a0aa6ee720d97257e6941676033c62
1500249,4d7ec042976c2d0743e1e940ab55f924
1500251,c55fee8b66f8f1205db80a9eaa49cbb8
1500254,36973662842abffe2a6c8c412c901f4f
1500259,9d7769122d83acd8feb27acbd6eee530
1500261,356c42ae381c619e3ca7bead436720ae
1500264,94c2ebc3bd2932a7e402d8f20c363804
1500266,a2336150247219df47b593b6779695b8
1500267,911b871ad5a8e21fb6053c76bf62bc93
1500275,2ab5e7ffb1ba495c7ffbaa55ff432add
1500278,b7ed5a89b7c1fe568b9eddfb3b33f12f
1500279,683ffa1ee69ff6b57205b7c58b108c88
1500281,b5ec8e47f9817b1c5e0a47e27cdaefeb
1500285,4102542009afc429c5b97e3283429fb0
1500289,10ee916a909eaf4806cfc31227580662
1500291,172eb603174ff3787be09169d9f7a735
1500302,8ee35c0d8362c71690b874891a2cb9b2
1500303,7b4e887d491a4f2bdfa26cf9b2d22b21
1500304,68e992cdd5df6b23fa84f34de35e78a0
1500314,06881bef2e820063b451f62e558ac04c
1500315,7889a610e5c1738932cbf332bd2ed1a2
1500316,21ebbf263affe5e21a47e9eb093255ff
1500317,6fce6c7991f4d92b1e871d4372045d2a
1500319,87dd069cc9bc67a2d4d9b80d21f72cb8
1500325,f06f448c1d60edad963baedff66f857b
1500326,a4298dda6106166bce5548aeef62ef9f
1500344,0a167b7eda7dc8955e87d8abccc6af77
1500345,fc6d43d9fe5a3839b06af1e3d8e5613d
1500346,90e9d4c8a8212bcb61fc889b21d3faac
1500361,6cec7763435bef64dc2a42bc72c9fa95
1500365,4a740dbdc69b96eea2115a4249593d69
1500368,a47afbc12531854c9a0a88b3dbe7fa48
1500374,bd5df74de8fa6527362ab853a76643fe
1500376,5671035da71c58e4c7e8de5c7f0a78f5
1500378,e1d399fcf7fc8483f8d641286f1f73a4
1500379,17b6bf6d96f1907dd46947a35d4cd88f
1500380,8691da5af1635edf3455c1a4fbee0886
1500384,4d95892a643c37543249c923339dea48
1500385,19edc5ab18447fd807797e0988186391
1500386,56284e8531fdc33cbca3fb9d5537d628
1500389,e9434882837afb76b384eaf6f25bb192
1500392,8e10d6849e6f956749e966e15ceb460c
1500403,943968c7133f192f12ffdee1e5e453b6
1500405,654f76efaae33245f4f47dc7499d46d9
1500406,94a8b61266b9327e9310d49eded0ac99
1500418,c9a6f8eada51bf28706d12937a04e5cd
1500423,43cb3ad87b79fcdf2acc044b2f2b0f9b
1500425,43cb1867e4bf99e1cd7ec271962fa927
1500426,97c13f6db519635f242f54831c429ece
1500427,f778b6ab0103f305ad520be80cf923ee
1500431,8a74aa1c7b0e3322b2d5f10614c283e1
1500433,3936b21dd89794537f869377b5284a50
1500434,987f6c941e9320e690b5e416a78f2345
1500435,7a93ad20a46fa2b1edfe3a9e8e46854f
1500441,cc2ad580a8ae669b62ee85f19914208a
1500442,6a9fc5f2bee4239aef6f6af49ca8ee0c
1500444,cbd1db8f16ac3db6d2f64e13698b414a
1500446,9a107c720feff77370f965baf51b08b4
1500460,ae489f8f427c18a165f0559b682a946a
1500465,fd06e78bae69bf7c78a7c4e2fe10b737
1500477,7abb9201e79e952dfa5688a070fb88cd
1500479,fd132dff8f289770d1262624a1bebd28
1500480,3014d238ed843f3a9638089513a90106
1500481,1387f69121b39bc7f7178047dfba0882
1500486,2380f7421f486f4f2e55439b91a2459f
1500491,c26dfa471527079d1b229170b5e0693e
1500495,6e0df4fef9c5a6cf4f354d1afac76b09
1500503,d9ed24d2fa3257d1d63e3bdb07e23713
1500507,2e5cd536ec78f21b69de71ac010b4e47
1500508,abb88d779b430f1bec070f1b959903b3
1500518,8c374acde6e824535122e014a32d7eb8
1500523,8ca426ea9407ad0c75787c297c15f2ce
1500529,d501273d625a610361ffbea5e6eefdee
1500540,b76cdb712ca86a243ae26bb643766e1a
1500544,29f0c6a235502d24467f8fdaaaebf483
1500545,0b1c86419bcd7bfb3e139899f42fe28f
1500546,928d3900f5835a4fcc9b0649f16185ef
1500547,a40c028c32a9774815d36604873a91bf
1500549,7d5fcbdbbb4ce92d1a5c1d4d750a329f
1500550,847e222e5a2ff0bb855ec1a7d314aa97
1500560,93e30eb73d59388ecc0e72207a564f3b
1500561,8ecbb68164a3ab6068b13831a9c71472
1500562,7b9035c951c61b68afbf5fc5cd0b567f
1500564,cf86094dd3dee1f72e2fc1a38ac7e5a6
1500570,38bdf59c3802a54afd32b261739be8fe
1500571,5d79faa3bd21226ca9c9ce54af8d4ec1
1500573,314b1eff6581784d23c6fc07e9cfdf24
1500584,e644167cc1577948ec2c93a6f808f08d
1500590,f27feaeecf19e7eb6b5b908240d1eced
1500598,349db2d6df5999db6afbd70865044138
1500608,96a9e478659d9bf84980834fbc88150e
1500609,651b8db2e8a5ae6df05d7a825bc42e59
1500628,759fe48742cd645fab489b99e9c15190
1500630,c04f6ab56033d29ae08ffe31a17f9e98
1500638,784fa0d337af56a00543fc8b20fceb3a
1500639,0e4a5db0fa7bf2f524dcd4884e67e452
1500640,abe590637770a90006117a7470668a76
1500641,bb7dc182e6f58f0b429bcebdd07f8e54
1500647,a3bf642428b1052b041c59fcf3abcb54
1500648,c7e8b8d85c9a1ef0f2543afea8492bb4
1500649,36d731c96bf7c5167f095bf88e6a1dea
1500650,3664c643ac19dee4617d729e9163941d
1500659,bc2a9623c48d79408dd5670bf42d86ea
1500663,c804de449290d05b6a94e8f9b512eff8
1500668,34dd31f17cad450d92019e051284e4ff
1500669,0c1b75097f5b190926bb347965b1f80f
1500670,1bfb3a17890a6030210199829028cd9d
1500671,262663a81e50d68b6d5c708a692a423b
1500672,eeac25466d5f1f2191e9c25c078a8d4f
1500678,4a80a83857856fb43f2ef9348be561e4
1500683,84391871a8904a4c3da7e64f8cad77c1
1500695,9278d8d7c2b9e3b6564b70175aea59ed
1500699,7d0a84d8e533ea2ffc81beeefc78a512
1500701,45fd2faaa0e2ceebbcc7948bd8107ebc
1500702,efa3fca4b214e2bca11efa4a165073c6
1500704,3e6d9fa3b1a962165cb42232c05c2a3d
1500712,4c11bde46cc164ca4b5019445c602455
1500714,034c72f4f661ee7e9f38fd770d8d18f8
1500717,1d13ad280b2bcbe01aecc988a5f3e6a5
1500718,cc466ee8d58a365f39510299e146b0af
1500720,f18e48a69381c0c7070494b4f5bf7376
1500724,023025e558b5b8dcc3b98810f366977b
1500729,b123a1e88f5c5fec2e50a124f4b47e3f
1500732,65a4a046401287897f24a29008cb0634
1500735,929edab8403b0f8ad1610a539f1c7ab7
1500739,72f352d732b2624a360b271166063914
1500747,458f10e2a345cc56535862b6c8b8b9af
1500752,c38be9fc3d932a917b3a0aeefed190fd
1500756,5e846eb16510e570ced3f2e5209ba21d
1500758,0edc2f8273fe99e26701209025bd617d
1500761,49cc538706bfdc1b13270ef0d17588ff
1500763,ba247bf7bd6ce2aa2872c1317b4e4d12
1500782,32b2fe69aaf542bc10ad3f04fb2172ae
1500786,8740b719be7351f684347712fe2548e2
1500789,ef6b8fdef8e3f62af3c9a0ad080a49ab
1500791,0f2cdcc34d33becaabe6dd838d3cf02c
1500793,dfd63373679d3d83aa0ca731286181e6
1500796,cdc66875fc6538b8abd6a661658f6c14
1500798,275ccc78bef53e0376c9532090a7ce05
